question,pipeline_type,llm_answer,has_answer,retrieved_chunks_list,retrieved_chunks_count,target_chunk_id,rank,mrr,hit_rate,recall,recall_preservation_rate,is_processed,is_corrected_by_llm
Khối lượng học tập tối đa mỗi học kỳ đối với sinh viên bị cảnh báo học tập là bao nhiêu tín chỉ?,metadata,"Khối lượng học tập tối đa đối với sinh viên bị cảnh báo học tập là 14 tín chỉ.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Theo Điều 9 của Chương II, sinh viên bị cảnh báo học tập (học lực yếu hoặc bị cảnh báo học tập) được ưu tiên đăng ký học lại và khối lượng học tập tối đa không vượt quá 14 tín chỉ.  
- Căn cứ: ""Sinh viên xếp loại học tập yếu hoặc bị cảnh báo học tập: ưu tiên đăng ký học lại (nếu có thể) và khối lượng học tập tối đa không vượt quá 14 tín chỉ."" (Điều 9, Chương II)  

2) Bước 2: Điều này xác định rõ mức giới hạn học tập đối với sinh viên bị cảnh báo học tập, không phụ thuộc vào năm học hoặc học kỳ cụ thể.  
- Căn cứ: ""Sinh viên xếp loại học tập yếu hoặc bị cảnh báo học tập: ưu tiên đăng ký học lại (nếu có thể) và khối lượng học tập tối đa không vượt quá 14 tín chỉ."" (Điều 9, Chương II)  

3) Bước 3: Không có thông tin nào trong CONTEXT cho thấy mức học tập khác nhau giữa các nhóm sinh viên bị cảnh báo học tập. Do đó, mức 14 tín chỉ là mức tối đa áp dụng chung.  

NGUỒN THAM KHẢO:  
- Header/Section: Điều 9, Chương II. LẬP KẾ HOẠCH VÀ TỔ CHỨC GIẢNG DẠY",True,"[472, 517, 518, 473, 470, 483, 156, 132, 133, 126]",10,472,1,1.0,1,1,1.0,True,True
Sinh viên thuộc diện cảnh báo học tập được phép đăng ký tối đa bao nhiêu tín chỉ trong mỗi học kỳ?,metadata,"Sinh viên thuộc diện cảnh báo học tập được phép đăng ký tối đa 14 tín chỉ trong mỗi học kỳ.  

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Xác định điều kiện cảnh báo học tập.  
- Căn cứ: ""Sinh viên xếp loại học tập yếu hoặc bị cảnh báo học tập: ưu tiên đăng ký học lại (nếu có thể) và khối lượng học tập tối đa không vượt quá 14 tín chỉ."" (Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 28. Xét học vụ, cảnh báo học tập và buộc thôi học)  

2) Bước 2: Xác định khối lượng học tập tối đa cho sinh viên bị cảnh báo học tập.  
- Căn cứ: ""Sinh viên xếp loại học tập yếu hoặc bị cảnh báo học tập: ưu tiên đăng ký học lại (nếu có thể) và khối lượng học tập tối đa không vượt quá 14 tín chỉ."" (Qui_dinh > CHƯƠNG II. LẬP KẾ HOẠCH VÀ TỔ CHỨC GIẢNG DẠY > Điều 9. Đăng ký học phần và khối lượng học tập)  

NGUỒN THAM KHẢO:  
- Qui_dinh > CHƯƠNG II. LẬP KẾ HOẠCH VÀ TỔ CHỨC GIẢNG DẠY > Điều 9. Đăng ký học phần và khối lượng học tập  
- Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 28. Xét học vụ, cảnh báo học tập và buộc thôi học",True,"[518, 517, 472, 483, 473, 464, 471, 458, 470, 466]",10,472,3,0.3333333333333333,1,1,1.0,True,True
"Theo quy định, số tín chỉ tối đa mà sinh viên bị cảnh báo học tập có thể đăng ký trong một học kỳ là bao nhiêu?",metadata,"Số tín chỉ tối đa mà sinh viên bị cảnh báo học tập có thể đăng ký trong một học kỳ là 14 tín chỉ.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Theo quy định, sinh viên xếp loại học tập yếu hoặc bị cảnh báo học tập có khối lượng học tập tối đa không vượt quá 14 tín chỉ.  
- Căn cứ: ""Sinh viên xếp loại học tập yếu hoặc bị cảnh báo học tập: ưu tiên đăng ký học lại (nếu có thể) và khối lượng học tập tối đa không vượt quá 14 tín chỉ."" (Điều 9, Chương II)  

2) Bước 2: Điều kiện bị cảnh báo học tập được định nghĩa rõ trong Điều 28, bao gồm điểm trung bình chung học kỳ dưới ngưỡng cụ thể, nhưng không thay đổi giới hạn tín chỉ đăng ký.  
- Căn cứ: ""Sinh viên được cảnh báo học tập khi có một trong các điều kiện sau: b) Điểm trung bình chung học kỳ: Đạt dưới 1.00 đối với các học kỳ tiếp theo"" (Điều 28, Chương II)  

3) Bước 3: Không có quy định nào khác cho sinh viên bị cảnh báo học tập về giới hạn tín chỉ cao hơn 14 tín chỉ, nên giới hạn này vẫn áp dụng.  
- Căn cứ: ""Sinh viên xếp loại học tập yếu hoặc bị cảnh báo học tập: ưu tiên đăng ký học lại (nếu có thể) và khối lượng học tập tối đa không vượt quá 14 tín chỉ."" (Điều 9, Chương II)  

NGUỒN THAM KHẢO:  
- Điều 9, Chương II  
- Điều 28, Chương II",True,"[483, 472, 517, 470, 473, 165, 100, 133, 139, 102]",10,472,2,0.5,1,1,1.0,True,True
Khối lượng học tập tối đa trong một học kỳ đối với sinh viên đang bị cảnh báo học tập được xác định là bao nhiêu tín chỉ?,metadata,"Tôi không tìm thấy thông tin đủ để trả lời câu hỏi này.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Context không cung cấp bất kỳ thông tin nào về ""khối lượng học tập tối đa trong một học kỳ đối với sinh viên đang bị cảnh báo học tập"".  
- Căn cứ: ""Không có đoạn văn nào đề cập đến 'cảnh báo học tập' hoặc 'khối lượng học tập tối đa'."" (vị trí: toàn bộ CONTEXT)  

2) Bước 2: Các thông tin về khối lượng học phần được liệt kê theo học kỳ, nhưng đều là tổng số tín chỉ theo học kỳ (ví dụ: 15 tín chỉ cho học kỳ 7), không có giới hạn tối đa được nêu rõ.  
- Căn cứ: ""Học kỳ 7 > Học phần tự chọn > Hệ thống số - Mã học phần: 125002 - Số tín chỉ: 2"" (vị trí: Học kỳ 7 > Học phần tự chọn)  

3) Bước 3: Không có tiêu chí nào trong CONTEXT xác định mức độ cảnh báo học tập hay giới hạn học phần cho sinh viên bị cảnh báo.  
- Căn cứ: ""Không có nội dung nào nói về cảnh báo học tập hoặc khối lượng học tập tối đa."" (vị trí: toàn bộ CONTEXT)  

NGUỒN THAM KHẢO:  
- Header/Section: Học kỳ 7 > Học phần tự chọn  
- Header/Section: Học kỳ 4 > Hệ điều hành  
- Header/Section: Học kỳ 1 > Đại số  
- Header/Section: Học kỳ 1 > Giải tích  
- Header/Section: Học kỳ 7 > Học phần tự chọn > Hệ thống số  
- Header/Section: Mạng máy tính và truyền thông dữ liệu > IV. KẾ HOẠCH HỌC TẬP > Học kỳ 8  
- Header/Section: Mạng máy tính và truyền thông dữ liệu > IV. KẾ HOẠCH HỌC TẬP > Học kỳ 7",False,"[165, 156, 133, 126, 100, 101, 124, 160, 154, 102]",10,507,0,0.0,0,0,0.0,True,False
"Mỗi học kỳ, sinh viên thuộc diện cảnh báo học tập được đăng ký không quá bao nhiêu tín chỉ?",metadata,"Sinh viên thuộc diện cảnh báo học tập được đăng ký không quá 14 tín chỉ.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Theo Điều 9 của Chương II, khối lượng học tập tối đa đối với sinh viên xếp loại học tập yếu hoặc bị cảnh báo học tập là không vượt quá 14 tín chỉ.  
- Căn cứ: ""Sinh viên xếp loại học tập yếu hoặc bị cảnh báo học tập: ưu tiên đăng ký học lại (nếu có thể) và khối lượng học tập tối đa không vượt quá 14 tín chỉ."" (Điều 9, Chương II)

2) Bước 2: Điều kiện ""bị cảnh báo học tập"" được nêu rõ trong Điều 28, nhưng không ảnh hưởng đến giới hạn tín chỉ khác ngoài trường hợp học lực yếu.  
- Căn cứ: ""Sinh viên được cảnh báo học tập khi có một trong các điều kiện sau: b) Điểm trung bình chung học kỳ: đạt dưới 0.80 đối với học kỳ đầu tiên..."" (Điều 28, Chương III)

3) Bước 3: Việc bị cảnh báo học tập được coi là thuộc nhóm sinh viên học lực yếu, do đó áp dụng giới hạn tín chỉ 14 tín chỉ như đã nêu trong Điều 9.  
- Căn cứ: ""Sinh viên xếp loại học tập yếu hoặc bị cảnh báo học tập: ưu tiên đăng ký học lại (nếu có thể) và khối lượng học tập tối đa không vượt quá 14 tín chỉ."" (Điều 9, Chương II)

NGUỒN THAM KHẢO:  
- Điều 9, Chương II  
- Điều 28, Chương III",True,"[472, 517, 483, 518, 473, 471, 466, 470, 464, 458]",10,472,1,1.0,1,1,1.0,True,True
Quy định của nhà trường cho phép sinh viên bị cảnh báo học tập đăng ký tối đa bao nhiêu tín chỉ trong một học kỳ?,metadata,"Sinh viên bị cảnh báo học tập được đăng ký tối đa 14 tín chỉ trong một học kỳ.  

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Quy định về khối lượng học tập tối đa cho sinh viên bị cảnh báo học tập được nêu rõ trong Điều 9, mục 4 của Chương II.  
- Căn cứ: ""Sinh viên xếp loại học tập yếu hoặc bị cảnh báo học tập: ưu tiên đăng ký học lại (nếu có thể) và khối lượng học tập tối đa không vượt quá 14 tín chỉ."" (Điều 9, mục 4)  

2) Bước 2: Điều này xác định rõ ràng rằng sinh viên bị cảnh báo học tập (dù không nói cụ thể về điều kiện điểm trung bình) được giới hạn tối đa 14 tín chỉ, phù hợp với câu hỏi.  
- Căn cứ: ""Sinh viên xếp loại học tập yếu hoặc bị cảnh báo học tập: ưu tiên đăng ký học lại (nếu có thể) và khối lượng học tập tối đa không vượt quá 14 tín chỉ."" (Điều 9, mục 4)  

NGUỒN THAM KHẢO:  
- Header/Section: Điều 9, mục 4 của Chương II. LẬP KẾ HOẠCH VÀ TỔ CHỨC GIẢNG DẠY",True,"[483, 458, 470, 472, 518, 473, 517, 165, 156, 159]",10,472,4,0.25,1,1,1.0,True,True
Những môn học nào không tính vào khối lượng tín chỉ tích lũy nhưng là điều kiện để xét tốt nghiệp theo quy định của trường?,metadata,"Môn học Giáo dục quốc phòng – An ninh, Giáo dục thể chất, Tiếng Anh tổng quát, Tiếng Anh Hàng hải và các học phần bồi trợ khác không tính vào khối lượng tín chỉ tích lũy nhưng là điều kiện để xét công nhận tốt nghiệp.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Các môn học và học phần điều kiện cần phải hoàn thành để đáp ứng điều kiện xét công nhận tốt nghiệp không được tính vào khối lượng tín chỉ cần phải tích lũy.  
- Căn cứ: ""Môn học Giáo dục quốc phòng – An ninh; Môn học Giáo dục thể chất; Môn học Tiếng Anh tổng quát; Tiếng Anh Hàng hải; Các học phần bồi trợ khác (nếu có)."" (Điều 2, Khoản b)  

2) Bước 2: Những môn học này được nêu rõ là không được tính vào khối lượng tín chỉ tích lũy và không sử dụng để đánh giá kết quả học tập.  
- Căn cứ: ""Các môn học và học phần điều kiện cần phải hoàn thành để đáp ứng điều kiện xét công nhận tốt nghiệp (không được tính vào khối lượng tín chỉ cần phải tích lũy và không sử dụng để đánh giá kết quả học tập)"" (Điều 2, Khoản b)  

NGUỒN THAM KHẢO:  
- Điều 2, Khoản b  
- Điều 2, Khoản a",True,"[457, 455, 346, 348, 347, 345, 350, 526, 349, 534]",10,457,1,1.0,1,1,1.0,True,
"Theo quy định của nhà trường, những học phần nào không được tính vào tín chỉ tích lũy nhưng vẫn là điều kiện xét tốt nghiệp?",metadata,"Các học phần không được tính vào tín chỉ tích lũy nhưng là điều kiện xét tốt nghiệp gồm: Giáo dục quốc phòng – An ninh, Giáo dục thể chất, Tiếng Anh tổng quát, Tiếng Anh Hàng hải, và các học phần bồi trợ khác (nếu có).

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Học phần không được tính vào khối lượng tín chỉ tích lũy được nêu rõ trong điều kiện xét công nhận tốt nghiệp.  
- Căn cứ: ""Các môn học và học phần điều kiện cần phải hoàn thành để đáp ứng điều kiện xét công nhận tốt nghiệp (không được tính vào khối lượng tín chỉ cần phải tích lũy và không sử dụng để đánh giá kết quả học tập)"" (Điều 2, Chương I).  

2) Bước 2: Các môn học cụ thể được liệt kê như: Giáo dục quốc phòng – An ninh, Giáo dục thể chất, Tiếng Anh tổng quát, Tiếng Anh Hàng hải, và các học phần bồi trợ khác.  
- Căn cứ: ""Môn học Giáo dục quốc phòng – An ninh; Môn học Giáo dục thể chất; Môn học Tiếng Anh tổng quát; Tiếng Anh Hàng hải; Các học phần bồi trợ khác (nếu có)."" (Điều 2, Chương I).  

3) Bước 3: Các học phần này chỉ đóng vai trò điều kiện để xét tốt nghiệp, không tham gia vào khối lượng tín chỉ tích lũy.  
- Căn cứ: ""không được tính vào khối lượng tín chỉ cần phải tích lũy và không sử dụng để đánh giá kết quả học tập"" (Điều 2, Chương I).  

NGUỒN THAM KHẢO:  
- Điều 2, Chương I  
- Điều 2, Chương I  
- Điều 2, Chương I",True,"[462, 483, 455, 514, 476, 515, 513, 463, 474, 482]",10,455,3,0.3333333333333333,1,1,1.0,True,True
Các môn học nào không thuộc khối lượng tín chỉ tích lũy nhưng bắt buộc phải hoàn thành để đủ điều kiện xét tốt nghiệp?,metadata,"Không có môn học nào trong CONTEXT được nêu là không thuộc khối lượng tín chỉ tích lũy nhưng bắt buộc phải hoàn thành để đủ điều kiện xét tốt nghiệp.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: CONTEXT không có thông tin nào cho thấy môn học nào là ""không thuộc khối lượng tín chỉ tích lũy"" nhưng lại ""bắt buộc phải hoàn thành"" để xét tốt nghiệp. Tất cả các học phần được liệt kê đều được ghi nhận là ""học phần tự chọn"" hoặc ""học phần bắt buộc"" trong chương trình.  
- Căn cứ: ""Sinh viên học 12 tín chỉ tự chọn nếu không làm luận văn tốt nghiệp (126001) hoặc học thêm 6 tín chỉ tự chọn nếu làm luận văn tốt nghiệp (126001) trong số các học phần sau"" (Công nghệ thông tin > III. CHƯƠNG TRÌNH CHI TIẾT > 2. Kiến thức giáo dục chuyên nghiệp).  

2) Bước 2: Trong phần ""Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN"", chỉ có quy định về công nhận tín chỉ miễn trừ và xét tốt nghiệp, nhưng không có học phần nào được mô tả là ""không thuộc khối lượng tín chỉ tích lũy"" mà vẫn phải hoàn thành để xét tốt nghiệp.  
- Căn cứ: ""Việc xem xét công nhận kết quả học tập và chuyển đổi tín chỉ được áp dụng đối với: sinh viên liên thông khi trúng tuyển nhập học; sinh viên chuyển trường từ cơ sở giáo dục đại học khác về Trường"" (Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29.1).  

3) Bước 3: Không có học phần nào được mô tả là ""không thuộc khối lượng tín chỉ tích lũy"" nhưng vẫn là điều kiện bắt buộc để xét tốt nghiệp. Tất cả các học phần đều được liệt kê trong chương trình học với số tín chỉ cụ thể và được quy định rõ ràng trong chương trình.  
- Căn cứ: ""Sinh viên học 12 tín chỉ tự chọn nếu không làm luận văn tốt nghiệp (126001) hoặc học thêm 6 tín chỉ tự chọn nếu làm luận văn tốt nghiệp (126001)"" (Công nghệ thông tin > III. CHƯƠNG TRÌNH CHI TIẾT > 2. Kiến thức giáo dục chuyên nghiệp).  

NGUỒN THAM KHẢO:  
- Công nghệ thông tin > III. CHƯƠNG TRÌNH CHI TIẾT > 2. Kiến thức giáo dục chuyên nghiệp  
- Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29.1",True,"[346, 347, 523, 344, 524, 332, 521, 335, 330, 526]",10,457,0,0.0,0,0,0.0,True,False
Những học phần nào không được tính vào tổng số tín chỉ tích lũy nhưng vẫn là yêu cầu bắt buộc khi xét tốt nghiệp?,metadata,"Các học phần không được tính vào tổng số tín chỉ tích lũy nhưng là yêu cầu bắt buộc khi xét tốt nghiệp gồm: Giáo dục quốc phòng – An ninh, Giáo dục thể chất, Tiếng Anh tổng quát, Tiếng Anh Hàng hải.  

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Các môn học và học phần điều kiện cần phải hoàn thành để đáp ứng điều kiện xét công nhận tốt nghiệp không được tính vào khối lượng tín chỉ cần phải tích lũy và không sử dụng để đánh giá kết quả học tập.  
- Căn cứ: ""Môn học Giáo dục quốc phòng – An ninh; Môn học Giáo dục thể chất; Môn học Tiếng Anh tổng quát; Tiếng Anh Hàng hải; Các học phần bồi trợ khác (nếu có)."" (Điều 2, mục b)  

2) Bước 2: Những môn học này được liệt kê rõ ràng như là điều kiện bắt buộc để xét tốt nghiệp, dù không được tính vào khối lượng tín chỉ tích lũy.  
- Căn cứ: ""Các môn học và học phần điều kiện cần phải hoàn thành để đáp ứng điều kiện xét công nhận tốt nghiệp (không được tính vào khối lượng tín chỉ cần phải tích lũy và không sử dụng để đánh giá kết quả học tập)"" (Điều 2, mục b)  

3) Bước 3: Không có học phần nào trong danh sách tự chọn (như An ninh mạng, Kiểm chứng phần mềm, v.v.) được nêu là điều kiện bắt buộc ngoài việc không tính vào tín chỉ.  
- Căn cứ: Tất cả các học phần tự chọn đều được mô tả là ""học phần tự chọn"" và không có thông tin nói rằng chúng là điều kiện bắt buộc.  

NGUỒN THAM KHẢO:  
- Điều 2, mục b: ""Các môn học và học phần điều kiện cần phải hoàn thành để đáp ứng điều kiện xét công nhận tốt nghiệp (không được tính vào khối lượng tín chỉ cần phải tích lũy và không sử dụng để đánh giá kết quả học tập), bao gồm: Môn học Giáo dục quốc phòng – An ninh; Môn học Giáo dục thể chất; Môn học Tiếng Anh tổng quát; Tiếng Anh Hàng hải;""",True,"[462, 455, 463, 480, 350, 479, 349, 347, 348, 346]",10,455,2,0.5,1,1,1.0,True,True
Nhà trường quy định những môn học nào không tính vào tín chỉ tích lũy nhưng vẫn là điều kiện cần để xét tốt nghiệp?,metadata,"Không có môn học nào được quy định không tính vào tín chỉ tích lũy nhưng vẫn là điều kiện cần để xét tốt nghiệp.  

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Trong CONTEXT, chỉ có các điểm chữ ""I"" được quy định không tính vào điểm trung bình chung tích lũy, nhưng không được nêu là điều kiện cần để xét tốt nghiệp.  
- Căn cứ: ""Mức điểm I áp dụng cho các trường hợp: trong thời gian học hoặc trong thời gian thi kết thúc học phần, sinh viên bị ốm hoặc tai nạn không thể dự thi, phải được lãnh đạo Khoa/Viện/Bộ môn xác nhận"" (Điều 13, Chương III).  

2) Bước 2: Không có thông tin nào trong CONTEXT nói rằng các môn học (dù không tính vào tín chỉ tích lũy) là điều kiện bắt buộc để xét tốt nghiệp.  
- Căn cứ: ""Việc xem xét công nhận kết quả học tập và chuyển đổi tín chỉ được áp dụng đối với sinh viên liên thông hoặc sinh viên chuyển trường"" (Điều 29, Chương III).  

3) Bước 3: Các môn học như ""Trí tuệ nhân tạo"" (mã 121033) được liệt kê là học phần tự chọn và có số tín chỉ, nhưng không có thông tin nào cho thấy chúng không tính vào tín chỉ tích lũy hoặc là điều kiện xét tốt nghiệp.  
- Căn cứ: ""Sinh viên học 12 tín chỉ tự chọn nếu không làm luận văn tốt nghiệp (126001) hoặc học thêm 6 tín chỉ tự chọn nếu làm luận văn tốt nghiệp (126001)"" (Công nghệ thông tin, Chương trình chi tiết).  

NGUỒN THAM KHẢO:  
- Điều 13, Chương III  
- Điều 29, Chương III  
- Công nghệ thông tin, Chương trình chi tiết",True,"[529, 522, 523, 515, 481, 524, 521, 534, 482, 345]",10,457,0,0.0,0,0,0.0,True,False
Những học phần nào không được cộng vào khối lượng tín chỉ tích lũy nhưng vẫn được quy định là điều kiện xét tốt nghiệp?,metadata,"Không có học phần nào được quy định không cộng vào khối lượng tín chỉ tích lũy nhưng vẫn là điều kiện xét tốt nghiệp.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Điều kiện xét tốt nghiệp được quy định dựa trên việc sinh viên hoàn thành các nghĩa vụ học tập và đạt đủ điều kiện theo quy định tại Điều 30, không đề cập đến bất kỳ học phần nào bị loại khỏi khối lượng tín chỉ tích lũy.  
- Căn cứ: ""Sinh viên đủ điều kiện xét tốt nghiệp theo quy định tại Khoản 1 của Điều này và đã hoàn thành các nghĩa vụ với Trường..."" (Điều 30)  

2) Bước 2: Các học phần như kiểm thử phần mềm (mã 122040) được liệt kê là học phần tự chọn và có số tín chỉ (3 tín chỉ), nhưng vẫn được tính vào khối lượng tín chỉ tích lũy vì được ghi nhận là ""học phần tự chọn"" trong chương trình đào tạo.  
- Căn cứ: ""Sinh viên học 12 tín chỉ tự chọn nếu không làm luận văn tốt nghiệp (126001) hoặc học thêm 6 tín chỉ tự chọn nếu làm luận văn tốt nghiệp (126001) trong số các học phần sau: Kiểm chứng phần mềm – Mã học phần: 122040 – Số tín chỉ: 3 – Ghi chú: Học phần Tự chọn"" (Công nghệ thông tin > III. CHƯƠNG TRÌNH CHI TIẾT > 2. Kiến thức giáo dục chuyên nghiệp)  

3) Bước 3: Không có đoạn nào trong CONTEXT nói về việc một học phần được công nhận là điều kiện xét tốt nghiệp nhưng không được tính vào khối lượng tín chỉ tích lũy. Các điều kiện xét tốt nghiệp đều liên quan đến việc hoàn thành học phần và tích lũy tín chỉ.  
- Căn cứ: ""Sinh viên đủ điều kiện xét tốt nghiệp theo quy định tại Khoản 1 của Điều này và đã hoàn thành các nghĩa vụ với Trường..."" (Điều 30)  

NGUỒN THAM KHẢO:  
- Điều 30, Chương III. ĐÁNH GIÁ KẾT QUẢ HỌC TẬP VÀ CẤP BẰNG TỐT NGHIỆP  
- Công nghệ thông tin > III. CHƯƠNG TRÌNH CHI TIẾT > 2. Kiến thức giáo dục chuyên nghiệp",True,"[457, 522, 524, 459, 523, 521, 481, 508, 528, 347]",10,457,1,1.0,1,1,1.0,True,
Học phần “Nhập môn Logistics & Quản lý Chuỗi cung ứng” của ngành Logistics thuộc học kỳ mấy và có bao nhiêu tín chỉ?,metadata,"Học phần ""Nhập môn Logistics & Quản lý Chuỗi cung ứng"" thuộc học kỳ 2 và có 3 tín chỉ.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Xác định học kỳ của học phần ""Nhập môn Logistics & Quản lý Chuỗi cung ứng"".  
- Căn cứ: ""HỌC KỲ 2 > Nhập môn Logistics & Quản lý Chuỗi cung ứng"" (vị trí: Logistics và quản lý chuỗi cung ứng > XII. KẾ HOẠCH ĐÀO TẠO > 1.2. HỌC KỲ 2)  

2) Bước 2: Xác định số tín chỉ của học phần.  
- Căn cứ: ""Số tín chỉ: 3"" (vị trí: Logistics và quản lý chuỗi cung ứng > XII. KẾ HOẠCH ĐÀO TẠO > 1.2. HỌC KỲ 2)  

NGUỒN THAM KHẢO:  
- Header/Section: Logistics và quản lý chuỗi cung ứng > XII. KẾ HOẠCH ĐÀO TẠO > 1.2. HỌC KỲ 2  
- Header/Section: Logistics và quản lý chuỗi cung ứng > XII. KẾ HOẠCH ĐÀO TẠO > 1.2. HỌC KỲ 2",True,"[670, 726, 707, 689, 704, 712, 691, 690, 701, 709]",10,671,0,0.0,0,0,0.0,True,False
Học phần “Nhập môn Logistics & Quản lý Chuỗi cung ứng” trong chương trình đào tạo ngành Logistics được bố trí ở học kỳ nào và có số tín chỉ là bao nhiêu?,metadata,"Học phần ""Nhập môn Logistics & Quản lý Chuỗi cung ứng"" được bố trí ở học kỳ 2, với số tín chỉ là 3.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Xác định học kỳ của học phần ""Nhập môn Logistics & Quản lý Chuỗi cung ứng"".  
- Căn cứ: ""Logistics và quản lý chuỗi cung ứng > XII. KẾ HOẠCH ĐÀO TẠO > 1.2. HỌC KỲ 2 > Nhập môn Logistics & Quản lý Chuỗi cung ứng _(Introduction to Logistics & Supply Chain Management)_"" (học kỳ 2)  

2) Bước 2: Xác định số tín chỉ của học phần này.  
- Căn cứ: ""Số tín chỉ: 3"" (trong cùng mục học phần trên)  

NGUỒN THAM KHẢO:  
- Header/Section: Logistics và quản lý chuỗi cung ứng > XII. KẾ HOẠCH ĐÀO TẠO > 1.2. HỌC KỲ 2 > Nhập môn Logistics & Quản lý Chuỗi cung ứng _(Introduction to Logistics & Supply Chain Management)_",True,"[670, 691, 690, 689, 712, 704, 683, 723, 709, 703]",10,671,0,0.0,0,0,0.0,True,False
Học phần “Nhập môn Logistics & Quản lý Chuỗi cung ứng” thuộc ngành Logistics được giảng dạy ở học kỳ nào và có bao nhiêu tín chỉ?,metadata,"Học phần ""Nhập môn Logistics & Quản lý Chuỗi cung ứng"" được giảng dạy ở học kỳ 2 và có 3 tín chỉ.

GIẢI THÍCH CHI TIẾT:  
1) Bước 1: Xác định học kỳ giảng dạy của học phần ""Nhập môn Logistics & Quản lý Chuỗi cung ứng"".  
- Căn cứ: ""Logistics và quản lý chuỗi cung ứng > XII. KẾ HOẠCH ĐÀO TẠO > 1.2. HỌC KỲ 2 > Nhập môn Logistics & Quản lý Chuỗi cung ứng _(Introduction to Logistics & Supply Chain Management)_"" (học kỳ 2)  

2) Bước 2: Xác định số tín chỉ của học phần.  
- Căn cứ: ""Số tín chỉ: 3"" (trong cùng phần thông tin học phần)  

NGUỒN THAM KHẢO:  
- Header/Section: Logistics và quản lý chuỗi cung ứng > XII. KẾ HOẠCH ĐÀO TẠO > 1.2. HỌC KỲ 2 > Nhập môn Logistics & Quản lý Chuỗi cung ứng _(Introduction to Logistics & Supply Chain Management)_",True,"[670, 728, 726, 707, 712, 690, 704, 691, 701, 697]",10,671,0,0.0,0,0,0.0,True,False
