ID,Question,Answer,Chunk_index,Header_path,Keyword,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,similarity_score,matched_header_source
1875,Cho em hỏi biên bản kết quả miễn học phần phải làm thành bao nhiêu bản mới đúng quy định ạ?,Phải được lập thành 03 bản có chữ ký của lãnh đạo đơn vị.,523,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 4. Trình tự xét và công nhận khối lượng tín chỉ được miễn trừ: > b) Hội đồng chuyên môn của các Khoa/Viện/Bộ môn căn cứ phiếu điểm của sinh viên tiến hành xét và công nhận khối lượng tín chỉ được miễn trừ và gửi kết quả (theo mẫu của Trường) cho Hiệu trưởng thông qua Phòng Đào tạo.,biên bản; kết quả miễn học phần; bao nhiêu bản; quy định,,,,,,,,,,,,,,,,,,,,,0.9999998807907104,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 4. Trình tự xét và công nhận khối lượng tín chỉ được miễn trừ: > b) Hội đồng chuyên môn của các Khoa/Viện/Bộ môn căn cứ phiếu điểm của sinh viên tiến hành xét và công nhận khối lượng tín chỉ được miễn trừ và gửi kết quả (theo mẫu của Trường) cho Hiệu trưởng thông qua Phòng Đào tạo.
1876,Khi có kết quả miễn trừ tín chỉ thì mình phải ký và nộp lại bao nhiêu bản thế ad?,Phải được lập thành 03 bản có chữ ký của lãnh đạo đơn vị.,523,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 4. Trình tự xét và công nhận khối lượng tín chỉ được miễn trừ: > b) Hội đồng chuyên môn của các Khoa/Viện/Bộ môn căn cứ phiếu điểm của sinh viên tiến hành xét và công nhận khối lượng tín chỉ được miễn trừ và gửi kết quả (theo mẫu của Trường) cho Hiệu trưởng thông qua Phòng Đào tạo.,kết quả miễn trừ tín chỉ; nộp lại; bao nhiêu bản,,,,,,,,,,,,,,,,,,,,,0.9999998807907104,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 4. Trình tự xét và công nhận khối lượng tín chỉ được miễn trừ: > b) Hội đồng chuyên môn của các Khoa/Viện/Bộ môn căn cứ phiếu điểm của sinh viên tiến hành xét và công nhận khối lượng tín chỉ được miễn trừ và gửi kết quả (theo mẫu của Trường) cho Hiệu trưởng thông qua Phòng Đào tạo.
1877,Mọi người ơi kết quả duyệt miễn tín chỉ phải lập thành mấy bản để lưu trữ vậy?,Phải được lập thành 03 bản có chữ ký của lãnh đạo đơn vị.,523,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 4. Trình tự xét và công nhận khối lượng tín chỉ được miễn trừ: > b) Hội đồng chuyên môn của các Khoa/Viện/Bộ môn căn cứ phiếu điểm của sinh viên tiến hành xét và công nhận khối lượng tín chỉ được miễn trừ và gửi kết quả (theo mẫu của Trường) cho Hiệu trưởng thông qua Phòng Đào tạo.,kết quả; duyệt miễn tín chỉ; mấy bản; lưu trữ,,,,,,,,,,,,,,,,,,,,,0.9999998807907104,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 4. Trình tự xét và công nhận khối lượng tín chỉ được miễn trừ: > b) Hội đồng chuyên môn của các Khoa/Viện/Bộ môn căn cứ phiếu điểm của sinh viên tiến hành xét và công nhận khối lượng tín chỉ được miễn trừ và gửi kết quả (theo mẫu của Trường) cho Hiệu trưởng thông qua Phòng Đào tạo.
1878,Ad cho em hỏi quy định về số lượng bản sao của kết quả xét miễn tín chỉ với ạ.,Phải được lập thành 03 bản có chữ ký của lãnh đạo đơn vị.,523,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 4. Trình tự xét và công nhận khối lượng tín chỉ được miễn trừ: > b) Hội đồng chuyên môn của các Khoa/Viện/Bộ môn căn cứ phiếu điểm của sinh viên tiến hành xét và công nhận khối lượng tín chỉ được miễn trừ và gửi kết quả (theo mẫu của Trường) cho Hiệu trưởng thông qua Phòng Đào tạo.,quy định; số lượng bản sao; kết quả xét miễn tín chỉ,,,,,,,,,,,,,,,,,,,,,0.9999998807907104,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 4. Trình tự xét và công nhận khối lượng tín chỉ được miễn trừ: > b) Hội đồng chuyên môn của các Khoa/Viện/Bộ môn căn cứ phiếu điểm của sinh viên tiến hành xét và công nhận khối lượng tín chỉ được miễn trừ và gửi kết quả (theo mẫu của Trường) cho Hiệu trưởng thông qua Phòng Đào tạo.
1879,"Sau khi được phê duyệt, kết quả miễn trừ tín chỉ được lưu trữ và sử dụng như thế nào?","Lưu tại Phòng Đào tạo, gửi sinh viên 1 bản, Khoa 1 bản và nhập vào phần mềm quản lý.",524,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 5. Kết quả xét và công nhận khối lượng tín chỉ được miễn trừ đã được Hiệu trưởng phê duyệt:,phê duyệt; kết quả miễn trừ tín chỉ; lưu trữ; sử dụng,,,,,,,,,,,,,,,,,,,,,0.9999998807907104,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 5. Kết quả xét và công nhận khối lượng tín chỉ được miễn trừ đã được Hiệu trưởng phê duyệt:
1880,Tín chỉ được miễn rồi thì kết quả đó được lưu ở đâu và dùng để làm gì tiếp ạ ad?,"Lưu tại Phòng Đào tạo, gửi sinh viên 1 bản, Khoa 1 bản và nhập vào phần mềm quản lý.",524,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 5. Kết quả xét và công nhận khối lượng tín chỉ được miễn trừ đã được Hiệu trưởng phê duyệt:,tín chỉ được miễn; lưu; dùng,,,,,,,,,,,,,,,,,,,,,0.9999998807907104,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 5. Kết quả xét và công nhận khối lượng tín chỉ được miễn trừ đã được Hiệu trưởng phê duyệt:
1881,Sau khi có quyết định miễn môn thì điểm số đó sẽ hiển thị thế nào trên hệ thống ạ?,"Lưu tại Phòng Đào tạo, gửi sinh viên 1 bản, Khoa 1 bản và nhập vào phần mềm quản lý.",524,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 5. Kết quả xét và công nhận khối lượng tín chỉ được miễn trừ đã được Hiệu trưởng phê duyệt:,quyết định miễn môn; điểm số; hiển thị; hệ thống,,,,,,,,,,,,,,,,,,,,,0.9999998807907104,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 5. Kết quả xét và công nhận khối lượng tín chỉ được miễn trừ đã được Hiệu trưởng phê duyệt:
1882,Kết quả miễn trừ học phần sẽ được nhà trường lưu trữ và tính toán thế nào cho mình vậy ad?,"Lưu tại Phòng Đào tạo, gửi sinh viên 1 bản, Khoa 1 bản và nhập vào phần mềm quản lý.",524,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 5. Kết quả xét và công nhận khối lượng tín chỉ được miễn trừ đã được Hiệu trưởng phê duyệt:,kết quả miễn trừ học phần; lưu trữ; tính toán,,,,,,,,,,,,,,,,,,,,,0.9999998807907104,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 5. Kết quả xét và công nhận khối lượng tín chỉ được miễn trừ đã được Hiệu trưởng phê duyệt:
1883,Cho em hỏi là kết quả miễn tín chỉ sau khi duyệt xong thì có cần mình phải làm gì tiếp không?,"Lưu tại Phòng Đào tạo, gửi sinh viên 1 bản, Khoa 1 bản và nhập vào phần mềm quản lý.",524,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 5. Kết quả xét và công nhận khối lượng tín chỉ được miễn trừ đã được Hiệu trưởng phê duyệt:,kết quả miễn tín chỉ; duyệt xong,,,,,,,,,,,,,,,,,,,,,0.9999998807907104,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 5. Kết quả xét và công nhận khối lượng tín chỉ được miễn trừ đã được Hiệu trưởng phê duyệt:
1884,Ad ơi cái tờ kết quả miễn học phần mình giữ hay nộp lại cho phòng nào để sử dụng ạ?,"Lưu tại Phòng Đào tạo, gửi sinh viên 1 bản, Khoa 1 bản và nhập vào phần mềm quản lý.",524,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 5. Kết quả xét và công nhận khối lượng tín chỉ được miễn trừ đã được Hiệu trưởng phê duyệt:,tờ kết quả miễn học phần; nộp lại; phòng; sử dụng,,,,,,,,,,,,,,,,,,,,,0.9999998807907104,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 29. Công nhận kết quả học tập và chuyển đổi tín chỉ > 5. Kết quả xét và công nhận khối lượng tín chỉ được miễn trừ đã được Hiệu trưởng phê duyệt:
1885,Trường hợp nào sinh viên bị giảm một mức hạng tốt nghiệp (từ Giỏi xuống Khá)?,Khi khối lượng tín chỉ phải học lại vượt quá 5% tổng số tín chỉ hoặc bị kỷ luật từ mức cảnh cáo trở lên.,526,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 2. **Hạng tốt nghiệp** là kết quả xếp loại học tập theo **khóa học** của sinh viên (quy định tại khoản 3 Điều 27).,bị giảm một mức hạng tốt nghiệp; giỏi; khá,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 2. **Hạng tốt nghiệp** là kết quả xếp loại học tập theo **khóa học** của sinh viên (quy định tại khoản 3 Điều 27).
1886,Ad ơi vì sao có người đủ điểm bằng Giỏi mà lại bị hạ xuống bằng Khá vậy ạ?,Khi khối lượng tín chỉ phải học lại vượt quá 5% tổng số tín chỉ hoặc bị kỷ luật từ mức cảnh cáo trở lên.,526,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 2. **Hạng tốt nghiệp** là kết quả xếp loại học tập theo **khóa học** của sinh viên (quy định tại khoản 3 Điều 27).,đủ điểm; bằng giỏi; hạ xuống; bằng khá,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 2. **Hạng tốt nghiệp** là kết quả xếp loại học tập theo **khóa học** của sinh viên (quy định tại khoản 3 Điều 27).
1887,Những lỗi nào thì bị giảm bậc xếp loại tốt nghiệp thế mọi người?,Khi khối lượng tín chỉ phải học lại vượt quá 5% tổng số tín chỉ hoặc bị kỷ luật từ mức cảnh cáo trở lên.,526,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 2. **Hạng tốt nghiệp** là kết quả xếp loại học tập theo **khóa học** của sinh viên (quy định tại khoản 3 Điều 27).,lỗi; bị giảm bậc; xếp loại tốt nghiệp,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 2. **Hạng tốt nghiệp** là kết quả xếp loại học tập theo **khóa học** của sinh viên (quy định tại khoản 3 Điều 27).
1888,"Em nghe nói thi lại nhiều là bị hạ bằng đúng không ad, cụ thể là thế nào ạ?",Khi khối lượng tín chỉ phải học lại vượt quá 5% tổng số tín chỉ hoặc bị kỷ luật từ mức cảnh cáo trở lên.,526,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 2. **Hạng tốt nghiệp** là kết quả xếp loại học tập theo **khóa học** của sinh viên (quy định tại khoản 3 Điều 27).,thi lại nhiều; bị hạ bằng,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 2. **Hạng tốt nghiệp** là kết quả xếp loại học tập theo **khóa học** của sinh viên (quy định tại khoản 3 Điều 27).
1889,Cho em hỏi các điều kiện khiến mình bị hạ một mức hạng khi xét tốt nghiệp với ạ.,Khi khối lượng tín chỉ phải học lại vượt quá 5% tổng số tín chỉ hoặc bị kỷ luật từ mức cảnh cáo trở lên.,526,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 2. **Hạng tốt nghiệp** là kết quả xếp loại học tập theo **khóa học** của sinh viên (quy định tại khoản 3 Điều 27).,điều kiện; bị hạ một mức hạng; xét tốt nghiệp,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 2. **Hạng tốt nghiệp** là kết quả xếp loại học tập theo **khóa học** của sinh viên (quy định tại khoản 3 Điều 27).
1890,Trường hợp nào sinh viên đạt điểm Xuất sắc nhưng chỉ được nhận bằng Giỏi vậy ad?,Khi khối lượng tín chỉ phải học lại vượt quá 5% tổng số tín chỉ hoặc bị kỷ luật từ mức cảnh cáo trở lên.,526,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 2. **Hạng tốt nghiệp** là kết quả xếp loại học tập theo **khóa học** của sinh viên (quy định tại khoản 3 Điều 27).,đạt điểm xuất sắc; nhận bằng giỏi,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 2. **Hạng tốt nghiệp** là kết quả xếp loại học tập theo **khóa học** của sinh viên (quy định tại khoản 3 Điều 27).
1891,Hội đồng xét và công nhận tốt nghiệp của Trường thực hiện xét tốt nghiệp với tần suất thế nào?,Thực hiện hàng tháng thông qua hệ thống quản lý đào tạo.,528,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 4. Quy trình thực hiện xét tốt nghiệp như sau:,hội đồng xét và công nhận tốt nghiệp; tần suất,,,,,,,,,,,,,,,,,,,,,0.9999997615814209,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 4. Quy trình thực hiện xét tốt nghiệp như sau:
1892,Một năm trường mình tổ chức xét tốt nghiệp mấy lần vậy ad?,Thực hiện hàng tháng thông qua hệ thống quản lý đào tạo.,528,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 4. Quy trình thực hiện xét tốt nghiệp như sau:,tổ chức xét tốt nghiệp; mấy lần,,,,,,,,,,,,,,,,,,,,,0.9999997615814209,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 4. Quy trình thực hiện xét tốt nghiệp như sau:
1893,Cho em hỏi bao lâu thì Hội đồng lại họp để xét công nhận tốt nghiệp cho sinh viên ạ?,Thực hiện hàng tháng thông qua hệ thống quản lý đào tạo.,528,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 4. Quy trình thực hiện xét tốt nghiệp như sau:,hội đồng; họp; xét công nhận tốt nghiệp,,,,,,,,,,,,,,,,,,,,,0.9999997615814209,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 4. Quy trình thực hiện xét tốt nghiệp như sau:
1894,Lịch xét tốt nghiệp của trường mình thường diễn ra vào những tháng nào thế mọi người?,Thực hiện hàng tháng thông qua hệ thống quản lý đào tạo.,528,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 4. Quy trình thực hiện xét tốt nghiệp như sau:,lịch xét tốt nghiệp; tháng nào,,,,,,,,,,,,,,,,,,,,,0.9999997615814209,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 4. Quy trình thực hiện xét tốt nghiệp như sau:
1895,Ad ơi trường mình xét tốt nghiệp theo kỳ hay xét liên tục hàng tháng ạ?,Thực hiện hàng tháng thông qua hệ thống quản lý đào tạo.,528,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 4. Quy trình thực hiện xét tốt nghiệp như sau:,xét tốt nghiệp; kỳ; hàng tháng,,,,,,,,,,,,,,,,,,,,,0.9999997615814209,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 4. Quy trình thực hiện xét tốt nghiệp như sau:
1896,Tần suất xét và công nhận tốt nghiệp của khóa tụi em là bao lâu một lần vậy ad?,Thực hiện hàng tháng thông qua hệ thống quản lý đào tạo.,528,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 4. Quy trình thực hiện xét tốt nghiệp như sau:,tần suất; xét và công nhận tốt nghiệp,,,,,,,,,,,,,,,,,,,,,0.9999997615814209,Qui_dinh > THI VÀ TỔ CHỨC THI KẾT THÚC HỌC PHẦN > Điều 30. Công nhận tốt nghiệp và cấp bằng tốt nghiệp > 4. Quy trình thực hiện xét tốt nghiệp như sau:
1897,Thời gian nghỉ học tạm thời vì lý do cá nhân tối đa là bao lâu?,Không quá 01 năm học/đợt xin nghỉ và tính vào tổng thời gian tối đa hoàn thành khóa học.,529,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 1. Sinh viên được nghỉ học tạm thời và bảo lưu kết quả các học phần đã có điểm đạt mức A, B+, B, C+, C, D+, D trong các trường hợp sau đây:",thời gian; nghỉ học tạm thời; lý do cá nhân; tối đa,,,,,,,,,,,,,,,,,,,,,1.0,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 1. Sinh viên được nghỉ học tạm thời và bảo lưu kết quả các học phần đã có điểm đạt mức A, B+, B, C+, C, D+, D trong các trường hợp sau đây:"
1898,Em muốn xin bảo lưu vì việc riêng thì được nghỉ tối đa bao lâu vậy ad?,Không quá 01 năm học/đợt xin nghỉ và tính vào tổng thời gian tối đa hoàn thành khóa học.,529,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 1. Sinh viên được nghỉ học tạm thời và bảo lưu kết quả các học phần đã có điểm đạt mức A, B+, B, C+, C, D+, D trong các trường hợp sau đây:",xin bảo lưu; việc riêng; tối đa,,,,,,,,,,,,,,,,,,,,,1.0,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 1. Sinh viên được nghỉ học tạm thời và bảo lưu kết quả các học phần đã có điểm đạt mức A, B+, B, C+, C, D+, D trong các trường hợp sau đây:"
1899,Thời gian tối đa mà mình được phép nghỉ học tạm thời là bao nhiêu năm ạ?,Không quá 01 năm học/đợt xin nghỉ và tính vào tổng thời gian tối đa hoàn thành khóa học.,529,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 1. Sinh viên được nghỉ học tạm thời và bảo lưu kết quả các học phần đã có điểm đạt mức A, B+, B, C+, C, D+, D trong các trường hợp sau đây:",thời gian tối đa; nghỉ học tạm thời,,,,,,,,,,,,,,,,,,,,,1.0,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 1. Sinh viên được nghỉ học tạm thời và bảo lưu kết quả các học phần đã có điểm đạt mức A, B+, B, C+, C, D+, D trong các trường hợp sau đây:"
1900,Ad ơi cho em hỏi nếu nghỉ học tạm thời do lý do cá nhân thì được nghỉ mấy kỳ ạ?,Không quá 01 năm học/đợt xin nghỉ và tính vào tổng thời gian tối đa hoàn thành khóa học.,529,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 1. Sinh viên được nghỉ học tạm thời và bảo lưu kết quả các học phần đã có điểm đạt mức A, B+, B, C+, C, D+, D trong các trường hợp sau đây:",nghỉ học tạm thời; lý do cá nhân; mấy kỳ,,,,,,,,,,,,,,,,,,,,,1.0,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 1. Sinh viên được nghỉ học tạm thời và bảo lưu kết quả các học phần đã có điểm đạt mức A, B+, B, C+, C, D+, D trong các trường hợp sau đây:"
1901,Mọi người ơi quy định về thời gian bảo lưu kết quả học tập lâu nhất là bao lâu?,Không quá 01 năm học/đợt xin nghỉ và tính vào tổng thời gian tối đa hoàn thành khóa học.,529,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 1. Sinh viên được nghỉ học tạm thời và bảo lưu kết quả các học phần đã có điểm đạt mức A, B+, B, C+, C, D+, D trong các trường hợp sau đây:",quy định; thời gian; bảo lưu kết quả học tập; lâu nhất,,,,,,,,,,,,,,,,,,,,,1.0,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 1. Sinh viên được nghỉ học tạm thời và bảo lưu kết quả các học phần đã có điểm đạt mức A, B+, B, C+, C, D+, D trong các trường hợp sau đây:"
1902,Cho em hỏi là mình có thể xin nghỉ học tạm thời liên tục bao nhiêu lâu thì phải quay lại ạ?,Không quá 01 năm học/đợt xin nghỉ và tính vào tổng thời gian tối đa hoàn thành khóa học.,529,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 1. Sinh viên được nghỉ học tạm thời và bảo lưu kết quả các học phần đã có điểm đạt mức A, B+, B, C+, C, D+, D trong các trường hợp sau đây:",nghỉ học tạm thời; liên tục; quay lại,,,,,,,,,,,,,,,,,,,,,1.0,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 1. Sinh viên được nghỉ học tạm thời và bảo lưu kết quả các học phần đã có điểm đạt mức A, B+, B, C+, C, D+, D trong các trường hợp sau đây:"
1903,Sinh viên nghỉ học tạm thời muốn trở lại học phải nộp đơn trước bao lâu?,Phải nộp đơn xin nhập học lại ít nhất 05 tuần trước khi học kỳ chính mới bắt đầu.,531,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 4. Sinh viên nghỉ học tạm thời muốn trở lại học tiếp phải viết đơn xin nhập học lại (theo mẫu của Trường) kèm Quyết định nghỉ học tạm thời, gửi Hiệu trưởng thông qua Phòng Đào tạo **ít nhất 05 tuần** trước khi bắt đầu học kỳ chính mới.",nghỉ học tạm thời; trở lại học; nộp đơn; bao lâu,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 4. Sinh viên nghỉ học tạm thời muốn trở lại học tiếp phải viết đơn xin nhập học lại (theo mẫu của Trường) kèm Quyết định nghỉ học tạm thời, gửi Hiệu trưởng thông qua Phòng Đào tạo **ít nhất 05 tuần** trước khi bắt đầu học kỳ chính mới."
1904,Muốn đi học lại sau khi bảo lưu thì phải nộp đơn trước ngày nhập học bao lâu vậy ad?,Phải nộp đơn xin nhập học lại ít nhất 05 tuần trước khi học kỳ chính mới bắt đầu.,531,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 4. Sinh viên nghỉ học tạm thời muốn trở lại học tiếp phải viết đơn xin nhập học lại (theo mẫu của Trường) kèm Quyết định nghỉ học tạm thời, gửi Hiệu trưởng thông qua Phòng Đào tạo **ít nhất 05 tuần** trước khi bắt đầu học kỳ chính mới.",đi học lại; bảo lưu; nộp đơn; nhập học,,,,,,,,,,,,,,,,,,,,,1.0000001192092896,"Qui_dinh > **Chương IV NHỮNG QUY ĐỊNH KHÁC ĐỐI VỚI SINH VIÊN** > Điều 31. Nghỉ học tạm thời > 4. Sinh viên nghỉ học tạm thời muốn trở lại học tiếp phải viết đơn xin nhập học lại (theo mẫu của Trường) kèm Quyết định nghỉ học tạm thời, gửi Hiệu trưởng thông qua Phòng Đào tạo **ít nhất 05 tuần** trước khi bắt đầu học kỳ chính mới."
